file,word,context,suggestions,confidence,rule_id
2021-01-21-generative-extensions-dlya-creo.md:body,Новожилов,"Generative Extensions для Creo


 




В 7-ой версии Creo появились новые функции для оптимизации то",Новоселов | Новосел | Новоселом,LOW,SPELLING
2021-01-22-mashinnoe-obuchenie-dlya-cfd.md:body,Стивен,"Машинное обучение для CFD


 




Стивен Брантон (Steven L. Brunton) - доцент кафедры машиностроения",Ставен | Стилен | Ставня,LOW,SPELLING
2021-01-22-mashinnoe-obuchenie-dlya-cfd.md:body,Брантон,"Машинное обучение для CFD


 




Стивен Брантон (Steven L. Brunton) - доцент кафедры машиностроения",Брайтон | Баритон | Батон | Братнин | Антон,LOW,SPELLING
2021-01-22-mashinnoe-obuchenie-dlya-cfd.md:body,скачивания,"Машинное обучение для CFD


 




Стивен Брантон (Steven L. Brunton) - доцент кафедры машиностроения",скашивания | смачивания | стачивания | укачивания | вкачивания,LOW,SPELLING
2021-01-22-mashinnoe-obuchenie-dlya-cfd.md:body,Новожилов,"Машинное обучение для CFD


 




Стивен Брантон (Steven L. Brunton) - доцент кафедры машиностроения",Новоселов | Новосел | Новоселом,LOW,SPELLING
2021-01-26-spheric-sloshing-wave-impact-test.md:body,Сандийских,"SPHERIC Sloshing Wave Impact Test


 




Пример того, как LAMMPS USER-SMD от Сандийских лабораторий",Индийских | Руандийских | Угандийских | Бандитских | Мансийских,LOW,SPELLING
2021-01-26-spheric-sloshing-wave-impact-test.md:body,Новожилов,"SPHERIC Sloshing Wave Impact Test


 




Пример того, как LAMMPS USER-SMD от Сандийских лабораторий",Новоселов | Новосел | Новоселом,LOW,SPELLING
2021-01-27-virtualnaya-gonka-avtonomnyh-avtomobiley.md:body,что-то,"Виртуальная гонка автономных автомобилей


 




Итак, у нас тут что-то действительно уникальное от ",ото | тот | что | фото | лото,LOW,SPELLING
2021-01-27-virtualnaya-gonka-avtonomnyh-avtomobiley.md:body,хакатона,"Виртуальная гонка автономных автомобилей


 




Итак, у нас тут что-то действительно уникальное от ",халатна | лактона | накатана | закатана | Харитона,LOW,SPELLING
2021-01-27-virtualnaya-gonka-avtonomnyh-avtomobiley.md:body,софта,"Виртуальная гонка автономных автомобилей


 




Итак, у нас тут что-то действительно уникальное от ",софита | софа | кофта | сорта | соф та,LOW,SPELLING
2021-01-27-virtualnaya-gonka-avtonomnyh-avtomobiley.md:body,Новожилов,"Виртуальная гонка автономных автомобилей


 




Итак, у нас тут что-то действительно уникальное от ",Новоселов | Новосел | Новоселом,LOW,SPELLING
2021-01-28-spaceclaim-2021r1.md:title,2021R1,SpaceClaim 2021R1,А | И | К | О | Я,LOW,SPELLING
2021-01-28-spaceclaim-2021r1.md:body,2021R1,"SpaceClaim 2021R1


 




Как вы уже могли догадаться по новостной ленте, стал доступен Ansys 2021R1",А | И | К | О | Я,LOW,SPELLING
2021-01-28-spaceclaim-2021r1.md:body,2021R1,"SpaceClaim 2021R1


 




Как вы уже могли догадаться по новостной ленте, стал доступен Ansys 2021R1",А | И | К | О | Я,LOW,SPELLING
2021-02-01-ls-dyna-master-klass-s-ale-test-teylora.md:body,малодеформируемую,"LS-DYNA мастер класс: S-ALE тест Тейлора


 




Коллеги, стала публично доступна запись моего масте",мало деформируемую | мало-деформируемую,LOW,SPELLING
2021-02-01-ls-dyna-master-klass-s-ale-test-teylora.md:body,морфинг,"LS-DYNA мастер класс: S-ALE тест Тейлора


 




Коллеги, стала публично доступна запись моего масте",морфин | морфина | морфине | морфину,LOW,SPELLING
2021-02-01-ls-dyna-master-klass-s-ale-test-teylora.md:body,эйлеровой,"LS-DYNA мастер класс: S-ALE тест Тейлора


 




Коллеги, стала публично доступна запись моего масте",флеровой | флеровый | Эйлер | элерон,LOW,SPELLING
2021-02-02-openlb-open-source-lattice-boltzmann-c.md:body,решёточных,"OpenLB - Open Source Lattice Boltzmann Code
 


OpenLB - это открытая реализация CFD решателя на осн",решеточных | нешуточных | решеточные | решеточный | решеточным,LOW,SPELLING
2021-02-03-modelirovanie-peny-nizkoy-plotnosti-v-mk.md:body,пен,"Моделирование пены низкой плотности в МКЭ

На сегодня я нашел два интересных видео, посвященных моде",пне | пеню | пена | пене | пени,LOW,SPELLING
2021-02-05-python-dlya-avtomatizatsii-raboty-s-paravi.md:body,Новожилов,"Python для автоматизации работы с ParaView


 


 
 
by Юрий Новожилов

Usage of Python in ParaView ",Новоселов | Новосел | Новоселом,LOW,SPELLING
2021-02-08-neyavnyy-reshatel-sph-s-uchetom-szhimaemost.md:body,Соответсвенно," 




Обзор публикации ""An Implicit Compressible SPH Solver for Snow Simulation"" коллег из FIFTY2 Te",Соответственно | Соответственною | Соответственное | Соответственной | Соответственном,LOW,SPELLING
2021-02-08-neyavnyy-reshatel-sph-s-uchetom-szhimaemost.md:body,валидации," 




Обзор публикации ""An Implicit Compressible SPH Solver for Snow Simulation"" коллег из FIFTY2 Te",вариации | вальвации | вариация | вальвация,LOW,SPELLING
2021-02-09-ansys-nauchit-fizike.md:body,как-то,"Ansys научит физике


 




Я как-то просмотрел этот момент, а тем временем у Ansys уже существует с",факто | какао | акт,LOW,SPELLING
2021-02-09-ansys-nauchit-fizike.md:body,Новожилов,"Ansys научит физике


 




Я как-то просмотрел этот момент, а тем временем у Ansys уже существует с",Новоселов | Новосел | Новоселом,LOW,SPELLING
2021-02-10-thums-stali-besplatnymi.md:body,достпна,"THUMS стали бесплатными


 




Коллеги, моделировать безопасность человека стало еще проще! Одна из",доступна | доступная | доступа | доступный | достойна,LOW,SPELLING
2021-02-10-thums-stali-besplatnymi.md:body,Новожилов,"THUMS стали бесплатными


 




Коллеги, моделировать безопасность человека стало еще проще! Одна из",Новоселов | Новосел | Новоселом,LOW,SPELLING
2021-02-11-layopt-eto-vam-ne-bridge-builder.md:body,плагин,"LayOpt - это вам не bridge builder


 




LayOpt является интерактивным веб-приложением, которое по",план | плавни | паладин | плагиат | пластин,LOW,SPELLING
2021-02-11-layopt-eto-vam-ne-bridge-builder.md:body,3D-задач,"LayOpt - это вам не bridge builder


 




LayOpt является интерактивным веб-приложением, которое по",Задач | Задача | Задаче | Задачи | Задачу,LOW,SPELLING
2021-02-11-layopt-eto-vam-ne-bridge-builder.md:body,Бата,"LayOpt - это вам не bridge builder


 




LayOpt является интерактивным веб-приложением, которое по",Байта | Балта | Банта | Баста | Батан,LOW,SPELLING
2021-02-11-layopt-eto-vam-ne-bridge-builder.md:body,комерческих,"LayOpt - это вам не bridge builder


 




LayOpt является интерактивным веб-приложением, которое по",коммерческих | коммерчески | гомерических | коммерческие | коммерческий,LOW,SPELLING
